State,County,Domain Category,Value
MARYLAND,GARRETT,INVENTORY OF MILK COWS: (20 TO 49 HEAD),12
MARYLAND,GARRETT,INVENTORY OF MILK COWS: (50 TO 99 HEAD),6
MASSACHUSETTS,BARNSTABLE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MASSACHUSETTS,BERKSHIRE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),14
MASSACHUSETTS,BERKSHIRE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),8
MASSACHUSETTS,BERKSHIRE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
MASSACHUSETTS,BERKSHIRE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
MASSACHUSETTS,BERKSHIRE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MASSACHUSETTS,BERKSHIRE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MASSACHUSETTS,BRISTOL,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MASSACHUSETTS,BRISTOL,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MASSACHUSETTS,BRISTOL,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
MASSACHUSETTS,ESSEX,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
MASSACHUSETTS,ESSEX,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MASSACHUSETTS,FRANKLIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),21
MASSACHUSETTS,FRANKLIN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
MASSACHUSETTS,FRANKLIN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
MASSACHUSETTS,FRANKLIN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),6
MASSACHUSETTS,FRANKLIN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
MASSACHUSETTS,FRANKLIN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
MASSACHUSETTS,HAMPDEN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MASSACHUSETTS,HAMPDEN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
MASSACHUSETTS,HAMPDEN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MASSACHUSETTS,HAMPDEN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
MASSACHUSETTS,HAMPSHIRE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MASSACHUSETTS,HAMPSHIRE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
MASSACHUSETTS,HAMPSHIRE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MASSACHUSETTS,HAMPSHIRE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
MASSACHUSETTS,HAMPSHIRE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
MASSACHUSETTS,MIDDLESEX,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MASSACHUSETTS,MIDDLESEX,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MASSACHUSETTS,NORFOLK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MASSACHUSETTS,PLYMOUTH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MASSACHUSETTS,PLYMOUTH,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
MASSACHUSETTS,PLYMOUTH,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MASSACHUSETTS,WORCESTER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),11
MASSACHUSETTS,WORCESTER,INVENTORY OF MILK COWS: (10 TO 19 HEAD),8
MASSACHUSETTS,WORCESTER,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
MASSACHUSETTS,WORCESTER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),8
MASSACHUSETTS,WORCESTER,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
MASSACHUSETTS,WORCESTER,INVENTORY OF MILK COWS: (50 TO 99 HEAD),7
MICHIGAN,CLARE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),16
MICHIGAN,CLARE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
MICHIGAN,CLARE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MICHIGAN,CLARE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),17
MICHIGAN,CLARE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
MICHIGAN,CLARE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,GLADWIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),25
MICHIGAN,GLADWIN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,GLADWIN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,GRATIOT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,GRATIOT,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
MICHIGAN,GRATIOT,INVENTORY OF MILK COWS: (100 TO 199 HEAD),6
MICHIGAN,GRATIOT,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
MICHIGAN,GRATIOT,INVENTORY OF MILK COWS: (200 TO 499 HEAD),10
MICHIGAN,GRATIOT,INVENTORY OF MILK COWS: (500 OR MORE HEAD),11
MICHIGAN,ISABELLA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
MICHIGAN,ISABELLA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
MICHIGAN,ISABELLA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
MICHIGAN,ISABELLA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),10
MICHIGAN,ISABELLA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,MECOSTA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),26
MICHIGAN,MECOSTA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),6
MICHIGAN,MECOSTA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
MICHIGAN,MECOSTA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
MICHIGAN,MECOSTA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,MECOSTA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
MICHIGAN,MIDLAND,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
MICHIGAN,MIDLAND,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,MONTCALM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),16
MICHIGAN,MONTCALM,INVENTORY OF MILK COWS: (100 TO 199 HEAD),9
MICHIGAN,MONTCALM,INVENTORY OF MILK COWS: (200 TO 499 HEAD),17
MICHIGAN,MONTCALM,INVENTORY OF MILK COWS: (50 TO 99 HEAD),5
MICHIGAN,MONTCALM,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,OSCEOLA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),27
MICHIGAN,OSCEOLA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
MICHIGAN,OSCEOLA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
MICHIGAN,OSCEOLA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,OSCEOLA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),5
MICHIGAN,ARENAC,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,ARENAC,INVENTORY OF MILK COWS: (100 TO 199 HEAD),7
MICHIGAN,ARENAC,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
MICHIGAN,ARENAC,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,ARENAC,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,BAY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,BAY,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,BAY,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
MICHIGAN,HURON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
MICHIGAN,HURON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),8
MICHIGAN,HURON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),9
MICHIGAN,HURON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),8
MICHIGAN,HURON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),16
MICHIGAN,SAGINAW,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
MICHIGAN,SAGINAW,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
MICHIGAN,SAGINAW,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
MICHIGAN,SAGINAW,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,SANILAC,INVENTORY OF MILK COWS: (1 TO 9 HEAD),19
MICHIGAN,SANILAC,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
MICHIGAN,SANILAC,INVENTORY OF MILK COWS: (100 TO 199 HEAD),18
MICHIGAN,SANILAC,INVENTORY OF MILK COWS: (20 TO 49 HEAD),12
MICHIGAN,SANILAC,INVENTORY OF MILK COWS: (200 TO 499 HEAD),19
MICHIGAN,SANILAC,INVENTORY OF MILK COWS: (50 TO 99 HEAD),5
MICHIGAN,SANILAC,INVENTORY OF MILK COWS: (500 OR MORE HEAD),9
MICHIGAN,TUSCOLA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
MICHIGAN,TUSCOLA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),5
MICHIGAN,TUSCOLA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),8
MICHIGAN,TUSCOLA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),5
MICHIGAN,TUSCOLA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
MICHIGAN,TUSCOLA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,TUSCOLA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
MICHIGAN,ALCONA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,ALCONA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,ALPENA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
MICHIGAN,ALPENA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
MICHIGAN,ALPENA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
MICHIGAN,ALPENA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
MICHIGAN,ALPENA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,CHEBOYGAN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
MICHIGAN,IOSCO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,IOSCO,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
MICHIGAN,IOSCO,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,MONTMORENCY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,MONTMORENCY,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
MICHIGAN,OGEMAW,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
MICHIGAN,OGEMAW,INVENTORY OF MILK COWS: (100 TO 199 HEAD),12
MICHIGAN,OGEMAW,INVENTORY OF MILK COWS: (200 TO 499 HEAD),7
MICHIGAN,OGEMAW,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,OGEMAW,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,OSCODA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
MICHIGAN,OSCODA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,OSCODA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),5
MICHIGAN,OSCODA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),7
MICHIGAN,PRESQUE ISLE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),11
MICHIGAN,PRESQUE ISLE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MICHIGAN,PRESQUE ISLE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,ANTRIM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,ANTRIM,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
MICHIGAN,CHARLEVOIX,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
MICHIGAN,CHARLEVOIX,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
MICHIGAN,CHARLEVOIX,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,CHARLEVOIX,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
MICHIGAN,EMMET,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MICHIGAN,EMMET,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,EMMET,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
MICHIGAN,GRAND TRAVERSE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,KALKASKA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MICHIGAN,LEELANAU,INVENTORY OF MILK COWS: (1 TO 9 HEAD),11
MICHIGAN,LEELANAU,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,MANISTEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
MICHIGAN,MANISTEE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,MISSAUKEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,MISSAUKEE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),6
MICHIGAN,MISSAUKEE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),12
MICHIGAN,MISSAUKEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),13
MICHIGAN,WEXFORD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
MICHIGAN,WEXFORD,INVENTORY OF MILK COWS: (20 TO 49 HEAD),8
MICHIGAN,WEXFORD,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
MICHIGAN,BARRY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
MICHIGAN,BARRY,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MICHIGAN,BARRY,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
MICHIGAN,BARRY,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,BARRY,INVENTORY OF MILK COWS: (500 OR MORE HEAD),10
MICHIGAN,BRANCH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),14
MICHIGAN,BRANCH,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MICHIGAN,BRANCH,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,BRANCH,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,CALHOUN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
MICHIGAN,CALHOUN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
MICHIGAN,CALHOUN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,CALHOUN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,CALHOUN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
MICHIGAN,CALHOUN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,CALHOUN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,CLINTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MICHIGAN,CLINTON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
MICHIGAN,CLINTON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,CLINTON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),10
MICHIGAN,CLINTON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,CLINTON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),16
MICHIGAN,EATON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,EATON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
MICHIGAN,EATON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
MICHIGAN,EATON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),11
MICHIGAN,EATON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
MICHIGAN,EATON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
MICHIGAN,HILLSDALE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),54
MICHIGAN,HILLSDALE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
MICHIGAN,HILLSDALE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),8
MICHIGAN,HILLSDALE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,HILLSDALE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),8
MICHIGAN,HILLSDALE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,HILLSDALE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
MICHIGAN,INGHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),15
MICHIGAN,INGHAM,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,INGHAM,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,INGHAM,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
MICHIGAN,INGHAM,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
MICHIGAN,INGHAM,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,IONIA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
MICHIGAN,IONIA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),9
MICHIGAN,IONIA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,IONIA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
MICHIGAN,IONIA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),6
MICHIGAN,IONIA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),12
MICHIGAN,JACKSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),17
MICHIGAN,JACKSON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
MICHIGAN,JACKSON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
MICHIGAN,JACKSON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,JACKSON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),6
MICHIGAN,JACKSON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
MICHIGAN,JACKSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,SHIAWASSEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
MICHIGAN,SHIAWASSEE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),8
MICHIGAN,SHIAWASSEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,ST JOSEPH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),21
MICHIGAN,ST JOSEPH,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
MICHIGAN,ST JOSEPH,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,ST JOSEPH,INVENTORY OF MILK COWS: (20 TO 49 HEAD),13
MICHIGAN,ST JOSEPH,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
MICHIGAN,ST JOSEPH,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
MICHIGAN,GENESEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
MICHIGAN,GENESEE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
MICHIGAN,GENESEE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,LAPEER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MICHIGAN,LAPEER,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,LAPEER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,LAPEER,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
MICHIGAN,LAPEER,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,LENAWEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),17
MICHIGAN,LENAWEE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
MICHIGAN,LENAWEE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
MICHIGAN,LENAWEE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,LENAWEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),7
MICHIGAN,LIVINGSTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
MICHIGAN,LIVINGSTON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
MICHIGAN,LIVINGSTON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,LIVINGSTON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
MICHIGAN,LIVINGSTON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,LIVINGSTON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,MACOMB,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
MICHIGAN,MACOMB,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
MICHIGAN,MACOMB,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
MICHIGAN,MACOMB,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,MACOMB,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
MICHIGAN,MONROE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),12
MICHIGAN,MONROE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,OAKLAND,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
MICHIGAN,OAKLAND,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,ST CLAIR,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
MICHIGAN,ST CLAIR,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,ST CLAIR,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
MICHIGAN,ST CLAIR,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,WASHTENAW,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
MICHIGAN,WASHTENAW,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,WASHTENAW,INVENTORY OF MILK COWS: (200 TO 499 HEAD),10
MICHIGAN,WASHTENAW,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
MICHIGAN,WAYNE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
MICHIGAN,ALLEGAN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),24
MICHIGAN,ALLEGAN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
MICHIGAN,ALLEGAN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),5
MICHIGAN,ALLEGAN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),13
MICHIGAN,ALLEGAN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),10
MICHIGAN,ALLEGAN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),13
MICHIGAN,BERRIEN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,BERRIEN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MICHIGAN,BERRIEN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,BERRIEN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,CASS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
MICHIGAN,CASS,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,CASS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
MICHIGAN,KALAMAZOO,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,KALAMAZOO,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
MICHIGAN,KALAMAZOO,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,KALAMAZOO,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
MICHIGAN,KENT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
MICHIGAN,KENT,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
MICHIGAN,KENT,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
MICHIGAN,KENT,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
MICHIGAN,KENT,INVENTORY OF MILK COWS: (200 TO 499 HEAD),9
MICHIGAN,KENT,INVENTORY OF MILK COWS: (50 TO 99 HEAD),5
MICHIGAN,KENT,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
MICHIGAN,OTTAWA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
MICHIGAN,OTTAWA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
MICHIGAN,OTTAWA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
MICHIGAN,OTTAWA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),9
MICHIGAN,OTTAWA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
MICHIGAN,OTTAWA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),8
MICHIGAN,VAN BUREN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),13
MICHIGAN,VAN BUREN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,VAN BUREN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
MICHIGAN,ALGER,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,ALGER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
MICHIGAN,ALGER,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,BARAGA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,CHIPPEWA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,CHIPPEWA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
MICHIGAN,CHIPPEWA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
MICHIGAN,DELTA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
MICHIGAN,DELTA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
MICHIGAN,DELTA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
MICHIGAN,DELTA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
MICHIGAN,DICKINSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
MICHIGAN,DICKINSON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
MICHIGAN,DICKINSON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
MICHIGAN,HOUGHTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
MICHIGAN,IRON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
MICHIGAN,LUCE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
MICHIGAN,MACKINAC,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
